data,agrigento_infected,alessandria_infected,ancona_infected,aosta_infected,arezzo_infected,ascoli_piceno_infected,asti_infected,avellino_infected,bari_infected,barletta-andria-trani_infected,belluno_infected,benevento_infected,bergamo_infected,biella_infected,bologna_infected,bolzano_infected,brescia_infected,brindisi_infected,cagliari_infected,caltanissetta_infected,campobasso_infected,caserta_infected,catania_infected,catanzaro_infected,chieti_infected,como_infected,cosenza_infected,cremona_infected,crotone_infected,cuneo_infected,enna_infected,fermo_infected,ferrara_infected,firenze_infected,foggia_infected,forlì-cesena_infected,frosinone_infected,genova_infected,gorizia_infected,grosseto_infected,imperia_infected,isernia_infected,l'aquila_infected,la_spezia_infected,latina_infected,lecce_infected,lecco_infected,livorno_infected,lodi_infected,lucca_infected,macerata_infected,mantova_infected,massa_carrara_infected,matera_infected,messina_infected,milano_infected,modena_infected,monza_e_della_brianza_infected,napoli_infected,novara_infected,nuoro_infected,oristano_infected,padova_infected,palermo_infected,parma_infected,pavia_infected,perugia_infected,pesaro_e_urbino_infected,pescara_infected,piacenza_infected,pisa_infected,pistoia_infected,pordenone_infected,potenza_infected,prato_infected,ragusa_infected,ravenna_infected,reggio_di_calabria_infected,reggio_nell'emilia_infected,rieti_infected,rimini_infected,roma_infected,rovigo_infected,salerno_infected,sassari_infected,savona_infected,siena_infected,siracusa_infected,sondrio_infected,sud_sardegna_infected,taranto_infected,teramo_infected,terni_infected,torino_infected,trapani_infected,trento_infected,treviso_infected,trieste_infected,udine_infected,varese_infected,venezia_infected,verbano-cusio-ossola_infected,vercelli_infected,verona_infected,vibo_valentia_infected,vicenza_infected,viterbo_infected
2022-07-03 17:00:00,103533,111923,153614,35172,110960,71787,58786,115315,401335,108485,70474,72309,235190,48971,368245,214221,383862,113949,104960,76036,52830,286652,281183,67658,124834,188714,114511,99938,43217,160087,37193,59362,109258,340651,179885,158610,137212,251441,44881,65475,64179,19100,91488,68444,176406,244134,93198,109254,65518,128848,99663,129278,59972,50766,186156,1011358,238978,280595,1011102,94557,47657,39697,366329,319977,129956,164321,225635,98797,101392,79672,142323,97379,97264,94858,83201,95543,148548,153189,181463,50744,145495,1295158,78722,333944,93017,75204,86499,120866,50957,72190,163034,107178,70805,669540,100192,176292,342702,86537,170762,279473,314658,46337,45447,341419,40790,329195,79422
2022-07-04 17:00:00,103654,112087,153932,35173,111065,71958,58872,115566,402434,108803,70523,72402,235402,49068,369056,214458,384320,114376,105212,76220,53011,287402,282173,67794,125159,188869,115214,99988,43390,160263,37230,59451,109654,341003,180276,159032,137352,251796,44905,65542,64219,19177,91627,68563,176830,245111,93268,109392,65564,128978,99866,129342,60033,50977,186890,1012610,239576,280872,1014012,94661,47720,39931,366587,321079,130268,164574,226130,98952,101646,79856,142396,97483,97388,95139,83265,95759,148968,153597,181878,50872,145909,1299182,78847,334713,93204,75322,86613,121060,51016,72387,163411,107420,70904,670580,100361,176505,343097,86611,171006,279704,315050,46434,45508,341761,40804,329578,79483
2022-07-05 17:00:00,104879,112623,155002,35328,111768,72493,59118,116598,405960,109744,71040,72936,236817,49329,370455,215445,386673,115682,106104,76820,53351,290228,284489,68630,126129,189830,116399,100657,43590,160918,37751,59891,109829,343172,181588,159612,138620,253596,45194,65909,64608,19257,92383,69051,178455,247853,93886,110016,66019,129866,100623,130179,60383,51525,188065,1019014,240601,282657,1024523,95382,48234,40353,369225,323037,130551,165656,227662,99653,102475,80076,143420,98064,98143,95946,83767,96555,149615,154763,182264,51172,146543,1308994,79392,338245,93948,75695,87335,122428,51250,73599,164992,108238,71311,674770,101137,177345,345301,87063,172078,281359,317101,46708,45786,343592,40910,331738,80033
2022-07-06 17:00:00,105819,113001,155853,35451,112219,72990,59352,117437,408611,110466,71408,73333,237882,49556,372699,216034,388364,116602,106791,77232,53701,292395,286759,69198,126883,190572,117465,101159,43787,161375,38198,60204,110622,344705,182517,160520,139564,254864,45424,66178,64903,19458,92922,69389,180000,249853,94266,110446,66382,130535,101142,130759,60620,51955,189658,1023543,241755,283880,1032314,95803,48659,40632,371458,326007,131360,166411,229114,100209,103096,80396,144086,98446,98678,96590,84104,97278,150342,155316,183229,51451,147323,1316948,79875,340819,95195,75943,87921,123356,51427,74462,166156,108794,71704,677747,102011,178089,347173,87472,172792,282591,319063,46913,45964,345355,41011,333557,80568
2022-07-07 17:00:00,106699,113379,156762,35555,112748,73459,59540,118204,411413,111209,71727,73693,238983,49786,374780,216658,389998,117537,107601,77702,54002,294464,289062,69796,0,191245,118625,101631,43929,161848,38411,60524,111166,346240,183440,161395,140534,256161,45634,66501,65166,19572,0,69723,181432,251842,94626,110941,66671,131136,101704,131369,60874,52356,191062,1028153,242987,285072,1039780,96239,49002,40928,373572,328279,131904,167207,230586,100824,0,80702,144707,98822,99294,97231,84428,97974,151349,157037,184247,51688,148124,1325216,80354,343244,96000,76261,88507,124321,51684,75189,167423,0,72022,680685,102701,178840,349073,87824,173603,283757,320797,47091,46170,346844,41164,335364,80994
2022-07-08 17:00:00,107599,113800,157663,35706,113199,73916,59773,119001,413923,111976,72055,74099,240026,50014,376472,217285,391457,118464,108367,78095,54378,296615,291058,70460,128555,191878,119698,102079,44117,162294,38561,60862,111730,347599,184400,162222,141383,257355,45834,66768,65418,19696,93992,70071,182921,253880,94934,111358,66965,131752,102298,131878,61102,52772,192715,1032375,244011,286177,1047257,96640,49305,41219,375475,330214,132477,167962,231941,101369,104395,81063,145287,99179,99818,97786,84780,98605,152134,157888,185235,51889,148836,1332426,80772,345729,96755,76519,89045,125152,51912,75781,168650,110038,72419,683565,103449,179489,350709,88138,174287,284863,322449,47291,46319,348342,41342,337082,81353
2022-07-09 17:00:00,108603,114205,158491,35818,113628,74410,59990,119752,416436,112656,72377,74510,241052,50208,378417,217921,393056,119328,109416,78526,54701,298639,292869,70972,129316,192518,120851,102519,44315,162787,38800,61135,112297,348986,185271,163035,142235,258550,46022,67075,65649,19804,94437,70443,184223,255730,95271,111815,67269,132310,102820,132437,61335,53169,193917,1036591,244988,287253,1054242,97046,49649,41291,377427,332606,132958,168785,233279,101902,104984,81363,145839,99504,100380,98369,85095,99254,152813,158750,185412,52088,149528,1339527,81167,348217,97130,76824,89553,126133,52098,75974,169928,110714,72797,686536,104179,180167,352380,88501,175200,285883,324055,47500,46486,349784,41539,338717,81707
2022-07-10 17:00:00,109229,114515,159252,35902,113934,74865,60163,120416,418257,113128,72651,74906,241849,50370,379924,218323,394245,120094,110282,78847,55041,300512,294702,71481,130001,193030,121654,102829,44335,163182,39216,61419,112792,349943,185945,163725,142946,259432,46135,67311,65856,19925,94829,70746,185230,257237,95552,112165,67469,132718,103367,132858,61504,53447,195150,1039663,245912,288042,1060394,97359,49815,41423,378752,334373,133515,169393,234538,102304,105530,81624,146279,99807,100676,98768,85335,99822,153471,159245,186234,52242,150179,1346843,81453,350223,97679,77061,89968,126777,52230,76086,170842,111172,73156,688789,104853,180770,353714,88711,175723,286580,325243,47644,46617,350909,41603,339984,82066
2022-07-11 17:00:00,109606,114655,159625,35934,114090,75094,60243,120671,419136,113374,72713,75017,242137,50467,380721,218556,394810,120445,110352,79025,55155,301391,340975,71766,130377,193207,122216,102937,44606,163384,39275,61536,113206,350251,186262,164188,143099,259857,46145,67397,65937,19981,94944,70867,185583,257984,95613,112264,67546,132845,103607,133009,61554,53693,195767,1040827,246497,288386,1063247,97455,49887,41888,379123,335409,133876,169662,235178,102467,105844,81818,146378,99883,100842,99056,85409,100065,153900,159932,186777,52353,150652,1350611,81597,351051,97910,77204,90093,126991,52303,76640,171168,111453,73267,689570,105120,180936,354150,88797,176003,286792,325644,47734,46666,351282,41655,340449,82118
2022-07-12 17:00:00,110882,115496,160815,36143,114766,75789,60581,121853,423329,114247,73197,75757,243956,50871,382169,219800,397300,121773,111561,79650,55457,304305,343006,72625,131599,194294,123941,103677,45012,164215,39581,61981,113396,352154,187668,164872,144455,261922,46502,67881,66369,20073,95809,71408,187417,261071,96223,112938,68106,133726,104459,134036,61881,54265,197573,1047421,247549,290079,1072982,98191,50436,42295,381949,337052,134117,170868,236747,103167,106826,82177,147287,100431,101756,99989,85881,100787,154476,161239,187882,52664,151304,1359901,82201,354511,99162,77712,90806,128418,52573,77688,173185,112384,73813,694473,106127,182096,356436,89352,177176,288425,328061,48038,46994,353763,41865,343010,82713
2022-07-13 17:00:00,111893,116024,161722,36296,115323,76296,60820,122702,425782,115001,73589,76216,245290,51169,384494,220656,399201,122595,112307,80125,55883,306430,344789,73275,132633,195133,124966,104208,45285,164830,39927,62350,114294,353701,188573,165781,145446,263256,46727,68230,66672,20186,96325,71749,188775,262930,96633,113414,68476,134333,105156,134694,62157,54675,199345,1052201,248633,291368,1079800,98707,50903,42566,384093,339141,134976,171741,238354,103685,107520,82551,147870,100818,102419,100605,86262,101477,155408,162282,189031,52879,152102,1366983,82662,356802,100063,78095,91339,129360,52786,78358,174467,113026,74315,697859,106872,183072,358550,89843,178003,289921,330033,48253,47190,355457,41979,344880,83129
2022-07-14 17:00:00,112863,116527,162699,36452,115841,76865,61091,123605,428233,115777,73963,76748,246686,51414,386362,221566,401007,123415,113062,80551,56256,308400,347351,73945,133781,195886,126083,104742,45518,165453,40103,62734,114909,355189,189458,166714,146351,264492,47080,68530,66957,20385,96838,72138,189981,264706,97012,113918,68778,134970,105839,135397,62468,55090,200345,1056732,249862,292574,1086363,99216,51378,42861,386183,341476,135571,172577,239876,104276,108239,82943,148517,101231,103074,101307,86596,102014,156291,163150,189940,53231,152894,1373866,83116,359247,101038,78444,91781,130230,53035,78945,175755,113710,74706,701088,107688,184004,360540,90293,178913,291240,331817,48444,47408,357151,42157,346817,83541
2022-07-15 17:00:00,113687,117019,163575,36620,116297,77342,61342,124508,430632,116502,74322,77229,247913,51642,387911,222306,402640,124219,113794,80961,56564,310321,348823,74618,134733,196622,127039,105191,45788,165952,40973,63063,115533,356464,190315,167488,147157,265610,47347,68838,67174,20509,97388,72449,191283,266477,97365,114339,69074,135497,106423,136054,62746,55448,201671,1060719,250902,293637,1092227,99653,51706,43191,388042,343083,136210,173324,241212,104767,108900,83349,149082,101588,103618,101923,86925,102524,157107,164046,190887,53453,153603,1379677,83545,361472,101889,78770,92190,130970,53248,79500,177068,114359,75140,703936,108393,184828,362245,90668,179774,292481,333447,48622,47570,358566,42354,348505,83902
2022-07-16 17:00:00,114501,117469,164375,36755,116714,77791,61569,125192,432591,117041,74731,77685,249099,51846,389627,223103,404069,124842,114602,81362,56832,311856,350716,75236,135650,197287,127960,105649,45835,166488,41147,63415,116153,357699,191034,168198,147909,266807,47612,69124,67454,20602,97903,72804,192387,267769,97730,114779,69365,136055,107065,136604,62998,55755,202967,1064366,251853,294626,1097229,100054,52077,43260,389748,344769,136707,174044,242422,105308,109527,83653,149592,101930,104163,102468,87205,103063,157747,164946,191709,53669,154228,1386311,83930,363439,102731,79075,92583,131697,53418,79826,178168,114913,75475,706644,109163,185713,363807,91066,180635,293599,335075,48785,47778,359919,42461,350104,84279
2022-07-17 17:00:00,114950,117857,165068,36896,117005,78159,61738,125688,433987,117459,74953,77994,249966,52011,390830,223593,405215,125322,115252,81624,57146,313062,352533,75702,136209,197815,128830,105970,45838,166854,41474,63708,116683,358475,191502,168865,148678,267654,47779,69372,67667,20693,98272,73044,193137,268878,97982,115117,69569,136414,107608,137059,63194,55964,203987,1067086,252712,295415,1100815,100317,52248,43369,390971,345893,137247,174602,243377,105710,110086,83940,149942,102219,104470,102850,87441,103456,158390,165622,192464,53905,154807,1391117,84205,364859,103248,79385,92886,132177,53571,79930,178966,115402,75749,708614,109600,186367,364987,91347,181248,294301,336165,48922,47914,360977,42505,351331,84595
